Week,DMA_Name,DMA_ID,TRx,TV_Spend,Digital_Spend,Search_Spend,Print_Spend,HCP_Events_Spend,Medical_Journal_Spend,TV_Impressions,Digital_Impressions,Digital_Clicks,Search_Clicks,Print_Impressions,HCP_Email_Sends,Rep_Calls,Sample_Units,Copay_Redemptions,Lagged_TRx,DMA_Population,Competitor_TV_Spend,Seasonality
6/23/2024,Amarillo TX,DMA_096,45460,63703,21761,14881,12981,28610,25182,2183381,2896540,27519,4402,152051,313,991,520,10854,38641,230000,40263,0.875
6/30/2024,Amarillo TX,DMA_096,55798,85887,28253,14612,11694,27770,20653,2237374,3531431,64160,5254,138983,323,914,767,10486,47428,230000,52571,1.01
7/7/2024,Amarillo TX,DMA_096,57242,97140,23333,11832,14487,38182,17561,2824420,2673610,29760,3291,185283,202,1348,501,12896,48655,230000,101254,1.092
7/14/2024,Amarillo TX,DMA_096,50743,72171,28400,14203,16423,30829,27300,2093473,3115525,25715,5729,195437,325,1376,564,10350,43131,230000,106063,0.964
7/21/2024,Amarillo TX,DMA_096,59088,70509,39349,11609,12584,42667,26685,2324983,4568458,87427,3636,104052,356,1174,570,10742,50224,230000,105551,1.072
7/28/2024,Amarillo TX,DMA_096,67512,111272,24123,20838,21715,50270,21728,3726718,3090226,47034,12350,178971,193,859,676,12893,57385,230000,102605,1.133
8/4/2024,Amarillo TX,DMA_096,53191,88199,24613,13287,17819,30312,25628,2493213,3056991,42986,4025,228729,203,1236,694,13282,45212,230000,79249,0.988
8/11/2024,Amarillo TX,DMA_096,65024,80124,41079,21996,20193,31648,27260,2792247,5227448,54250,13171,191899,196,903,806,12524,55270,230000,110913,1.103
8/18/2024,Amarillo TX,DMA_096,55900,104513,26277,15634,13467,25462,20492,3464595,2908210,50895,5952,119017,209,1095,705,13529,47515,230000,192788,0.99
8/25/2024,Amarillo TX,DMA_096,86053,116120,32493,28077,26095,28462,22072,3902521,3692104,62093,9093,252878,357,973,596,16331,73145,230000,148307,1.447
9/1/2024,Amarillo TX,DMA_096,78845,98913,42063,18490,22933,42988,18592,2870853,4329813,76694,4757,243198,260,1253,678,14843,67018,230000,73523,1.377
9/8/2024,Amarillo TX,DMA_096,86967,138430,51339,20410,20015,30744,18350,4596423,7492919,121256,7909,178271,202,908,694,16003,73921,230000,140202,1.405
9/15/2024,Amarillo TX,DMA_096,75508,137212,32866,25303,14769,44685,21536,3446621,3970365,51144,7325,157040,317,1064,745,11362,64181,230000,107390,1.306
9/22/2024,Amarillo TX,DMA_096,89067,140825,50255,24907,14537,34766,18450,3887226,7071180,97523,7130,177779,258,1254,549,14908,75706,230000,110016,1.463
9/29/2024,Amarillo TX,DMA_096,79075,99275,40861,17037,26032,48773,17935,3306792,5465149,106336,5075,317536,231,922,772,12166,67213,230000,84300,1.352
10/6/2024,Amarillo TX,DMA_096,81768,102341,36590,25161,19098,32096,22948,3555306,4929319,87310,6363,160584,338,1141,692,20043,69502,230000,80402,1.371
10/13/2024,Amarillo TX,DMA_096,84913,107489,35334,25056,19475,25559,22487,3743549,4478586,67324,8235,158590,268,1181,544,15492,72176,230000,164622,1.428
10/20/2024,Amarillo TX,DMA_096,86887,124399,47861,19167,23964,44581,25443,4119962,7061441,73975,5221,209844,346,951,714,16044,73853,230000,108429,1.49
10/27/2024,Amarillo TX,DMA_096,75843,99440,38294,19184,26531,46273,22642,3306454,3896538,36891,6002,300298,196,1207,471,14469,64466,230000,78040,1.348
11/3/2024,Amarillo TX,DMA_096,83713,141123,38852,27095,14910,30209,20380,4375457,4343685,55856,9849,163970,283,1089,720,20315,71156,230000,112737,1.383
11/10/2024,Amarillo TX,DMA_096,62539,77641,34724,20031,16240,47278,22484,2026019,4692807,40795,10545,132499,293,834,585,15541,53158,230000,114614,1.132
11/17/2024,Amarillo TX,DMA_096,64769,77585,30917,21549,17135,38029,18520,2434691,3706033,48865,5576,207134,197,1299,526,12210,55053,230000,52167,1.16
11/24/2024,Amarillo TX,DMA_096,62625,101675,26566,18241,16169,35698,15902,3063260,2829636,39598,7226,167876,274,912,476,13388,53231,230000,152867,1.127
12/1/2024,Amarillo TX,DMA_096,70906,110436,39924,18461,16013,30499,17860,3394548,5547277,99928,11054,142078,212,964,656,14204,60270,230000,159920,1.161
12/8/2024,Amarillo TX,DMA_096,70020,106009,33980,22961,23932,44901,21913,3399480,3747541,49086,9967,263131,215,1045,617,16779,59517,230000,110293,1.191
12/15/2024,Amarillo TX,DMA_096,64709,96601,36628,13381,21749,51938,28821,2938785,3847931,69037,6506,217825,215,1011,774,10331,55002,230000,136302,1.131
12/22/2024,Amarillo TX,DMA_096,70638,95249,29720,21569,18737,34451,20544,3108839,3294648,65805,12211,150796,272,1153,625,13241,60042,230000,104227,1.168
1/1/2023,Columbus GA,DMA_097,59302,77827,30793,13319,23153,33192,19110,2007555,3371210,34789,4130,211643,296,1239,687,13848,53371,224000,99669,1.239
1/8/2023,Columbus GA,DMA_097,61695,118292,28056,13236,12284,32189,27945,4044869,4112450,45090,3791,126087,229,850,535,14104,52440,224000,110668,1.217
1/15/2023,Columbus GA,DMA_097,69437,122560,28511,21887,15006,45903,26173,3626891,3560724,48065,13439,178789,224,1275,708,15801,59021,224000,207293,1.253
1/22/2023,Columbus GA,DMA_097,71352,86476,39052,18127,12378,23407,16432,2999999,5711481,63387,7643,135584,230,943,665,11784,60649,224000,119801,1.344
1/29/2023,Columbus GA,DMA_097,68091,127818,43386,12312,22895,47539,26054,4469889,5594100,54281,3642,206725,195,1087,755,10478,57877,224000,144873,1.312
2/5/2023,Columbus GA,DMA_097,68634,93815,41540,19517,17725,51344,19349,2634733,4734976,67465,6306,228591,226,1115,711,14700,58338,224000,112423,1.31
2/12/2023,Columbus GA,DMA_097,66582,111507,30497,23543,20750,30396,18123,3813909,3223721,29097,8073,194470,224,878,743,11523,56594,224000,144967,1.289
2/19/2023,Columbus GA,DMA_097,67811,81556,28967,16148,19452,33729,27570,2148643,3483060,67273,10305,218458,237,1319,634,16797,57639,224000,143769,1.269
2/26/2023,Columbus GA,DMA_097,58127,71427,28154,17061,21789,23593,27348,1846097,3263110,33996,9143,272405,290,1222,487,11529,49407,224000,80538,1.152
3/5/2023,Columbus GA,DMA_097,59728,110945,24177,20168,15329,44738,26215,3709082,2915120,40092,6391,151184,352,960,762,13067,50768,224000,130480,1.15
3/12/2023,Columbus GA,DMA_097,65363,87193,32563,22437,12097,22445,27626,2831144,4835463,79272,7809,152812,351,1111,686,10083,55558,224000,48673,1.197
3/19/2023,Columbus GA,DMA_097,57195,101354,29519,12645,14808,34193,21012,2843069,4388033,45443,3596,170847,313,949,656,9034,48615,224000,169498,1.173
3/26/2023,Columbus GA,DMA_097,58702,105701,38070,20678,13450,42846,20505,2902638,4946602,59929,5560,109304,300,1228,750,12904,49896,224000,104376,1.123
4/2/2023,Columbus GA,DMA_097,53491,98660,26091,15190,12408,48517,18835,3268879,3175357,42427,9191,99938,259,884,546,9910,45467,224000,113229,1.013
4/9/2023,Columbus GA,DMA_097,49313,70173,24796,11504,11204,34260,28917,1789559,3301456,33102,3826,125282,323,1059,559,10410,41916,224000,123302,1.063
4/16/2023,Columbus GA,DMA_097,60010,89098,38173,17752,20637,23868,23190,2607431,4177577,83112,7520,251978,234,1140,623,12782,51008,224000,101847,1.116
4/23/2023,Columbus GA,DMA_097,37108,70590,16739,8110,13950,45799,28761,2101063,1948676,15940,2255,149267,230,1008,481,8152,31541,224000,52551,0.851
4/30/2023,Columbus GA,DMA_097,49796,66204,22701,17249,18268,40861,24715,1771406,3324866,63288,4599,210347,320,1008,704,11541,42326,224000,107550,1.016
5/7/2023,Columbus GA,DMA_097,45591,74624,20125,9148,9703,26648,28597,2605692,2712505,24722,4826,112879,207,844,798,10710,38752,224000,107004,0.957
5/14/2023,Columbus GA,DMA_097,53145,86095,24651,15660,15757,26605,24929,2447806,3221606,52138,7076,165888,341,974,456,9142,45173,224000,87540,1.031
5/21/2023,Columbus GA,DMA_097,45324,63301,20883,13331,17148,37077,24155,2029238,2332616,42864,5271,153670,297,1003,780,11123,38525,224000,83446,0.923
5/28/2023,Columbus GA,DMA_097,49348,76337,29658,12807,12410,29490,18409,1956830,4398869,38366,5250,121469,286,1353,655,10891,41945,224000,118404,1.008
6/4/2023,Columbus GA,DMA_097,49043,61040,35128,13321,17607,50531,16523,1941636,4584897,53171,3406,222494,349,1028,582,8466,41686,224000,52735,1.014
6/11/2023,Columbus GA,DMA_097,50038,62574,31674,15870,9949,25822,27018,2128106,4683287,49736,10424,120829,258,882,673,8822,42532,224000,41426,0.953
6/18/2023,Columbus GA,DMA_097,46451,57554,18914,17139,11317,40241,28543,1733133,2799818,43886,6053,140986,303,1258,650,8134,39483,224000,38080,0.93
6/25/2023,Columbus GA,DMA_097,43425,73420,29843,9933,14665,34643,29209,2007579,3070922,61219,4832,130079,299,1065,617,10291,36911,224000,122751,0.874
7/2/2023,Columbus GA,DMA_097,61632,105115,23350,21384,14591,38183,17880,3159686,3469524,47584,9556,178946,288,1327,479,15247,52387,224000,87174,1.136
7/9/2023,Columbus GA,DMA_097,42687,80708,18348,10143,8505,34732,23052,2568997,1987322,24433,4819,79869,260,849,765,8975,36283,224000,52640,0.888
7/16/2023,Columbus GA,DMA_097,47807,80557,31186,16600,15100,37485,24338,2361121,4560226,38653,9927,147034,247,1027,670,7334,40635,224000,116003,0.926
7/23/2023,Columbus GA,DMA_097,49793,64237,23110,13909,9442,47103,28212,1897267,3403713,36605,3800,91905,300,1117,568,12281,42324,224000,83568,1.051
7/30/2023,Columbus GA,DMA_097,52275,91634,30490,16323,8588,23049,16308,2811304,3301885,63315,5783,76102,298,984,680,11331,44433,224000,57455,0.998
8/6/2023,Columbus GA,DMA_097,61262,94576,37632,19966,15752,49613,22710,2609617,4842893,79622,7406,135996,318,1352,714,14074,52072,224000,141178,1.141
8/13/2023,Columbus GA,DMA_097,55500,103485,23903,11131,12914,34626,20043,2850370,2755611,45719,3018,161533,331,1367,561,12486,47175,224000,144511,1.13
8/20/2023,Columbus GA,DMA_097,47352,94717,25012,13296,9019,45540,17803,2468254,3503730,31998,6160,102510,284,848,539,11085,40249,224000,114806,0.965
8/27/2023,Columbus GA,DMA_097,78696,107517,44291,22636,20397,35318,23593,3349401,5133658,70826,5810,192774,313,1220,540,15335,66891,224000,149452,1.476
9/3/2023,Columbus GA,DMA_097,61354,88651,25066,12573,13604,35849,24952,2337620,3544626,29888,3322,133178,256,933,808,10267,52150,224000,97810,1.314
9/10/2023,Columbus GA,DMA_097,77591,124039,46041,25820,16182,39240,21071,3689110,5939742,104362,6901,163262,332,1094,709,15024,65952,224000,145217,1.401
9/17/2023,Columbus GA,DMA_097,71993,114701,33753,15768,19578,42790,20260,2968916,4342601,45427,4403,162289,275,1368,766,13490,61194,224000,127894,1.419
9/24/2023,Columbus GA,DMA_097,77871,139597,33299,26282,18979,24155,28613,4125171,3546755,40013,10764,199549,297,968,518,12595,66190,224000,182317,1.439
10/1/2023,Columbus GA,DMA_097,84550,112704,34446,24182,19624,27164,23491,3900706,4543710,89076,10081,206123,200,1009,774,14161,71867,224000,95355,1.49
10/8/2023,Columbus GA,DMA_097,70395,97011,31293,16950,11175,50454,16960,2748466,4589542,48802,10233,128888,213,1147,785,11755,59835,224000,123998,1.319
10/15/2023,Columbus GA,DMA_097,77082,112799,41966,20917,24373,37929,19719,3809831,5286779,67324,8149,210761,271,946,527,14282,65519,224000,103465,1.408
10/22/2023,Columbus GA,DMA_097,81359,136201,47926,18903,19804,44642,22935,3960971,6613044,86755,6508,183683,206,1336,476,14896,69155,224000,245339,1.483
10/29/2023,Columbus GA,DMA_097,73085,127126,29810,21141,13499,37132,28682,4152128,3517410,30011,8685,136586,284,1229,472,17751,62122,224000,158824,1.377
11/5/2023,Columbus GA,DMA_097,75155,119857,45861,13930,21094,49121,15791,3379170,5187777,72262,3517,216613,290,1007,636,12120,63881,224000,121327,1.463
11/12/2023,Columbus GA,DMA_097,60490,110400,37947,17379,9533,30467,22988,3131379,4205055,66756,4583,84074,294,1002,448,12332,51416,224000,76651,1.162
11/19/2023,Columbus GA,DMA_097,58138,107065,33841,12940,18445,26407,21303,2922873,3934795,51090,3669,193817,354,943,490,12331,49417,224000,129387,1.173
11/26/2023,Columbus GA,DMA_097,55644,81944,30323,12051,14363,38383,22577,2745546,4373256,38654,4453,119670,322,1246,482,11054,47297,224000,132588,1.12
12/3/2023,Columbus GA,DMA_097,59485,101682,23606,13095,20799,51197,16875,3095203,2523855,45443,4592,265505,318,1155,560,9680,50562,224000,115524,1.171
12/10/2023,Columbus GA,DMA_097,59669,73363,34077,19129,12492,23698,28877,2255593,4177524,73182,7582,118936,313,1174,618,13703,50718,224000,116142,1.132
12/17/2023,Columbus GA,DMA_097,60395,111081,32479,14685,14445,25660,25485,3615309,4839047,43579,4481,127203,246,1017,501,12778,51335,224000,95724,1.18
12/24/2023,Columbus GA,DMA_097,57938,73569,30895,14731,10545,49658,22140,2352606,4142266,65846,4993,123874,323,938,640,13122,49247,224000,97895,1.144
12/31/2023,Columbus GA,DMA_097,75314,141086,47275,22754,21655,38769,20595,4315490,4852210,38912,6195,179052,306,1001,511,14027,64016,224000,123193,1.326
1/7/2024,Columbus GA,DMA_097,80314,117204,47527,21429,17359,49823,16303,4068192,6883293,74654,13142,188879,309,1261,691,17236,68266,224000,129357,1.29
1/14/2024,Columbus GA,DMA_097,69181,85370,41999,13679,20441,32664,27550,2820316,5921070,111720,3683,243574,195,1182,484,15086,58803,224000,82841,1.215
1/21/2024,Columbus GA,DMA_097,74649,106639,39884,23737,24685,39898,29023,2710470,5299341,46886,7640,241383,246,1241,783,12857,63451,224000,60755,1.31
1/28/2024,Columbus GA,DMA_097,75073,126926,26679,16631,13144,38474,16894,3976637,2881812,41700,9279,144600,304,1081,638,13020,63812,224000,107509,1.282
2/4/2024,Columbus GA,DMA_097,74497,118294,30096,24421,17702,28756,19063,3523944,3970327,64101,15954,219239,329,1154,645,13646,63322,224000,167199,1.214
2/11/2024,Columbus GA,DMA_097,65738,132629,26516,13068,13423,22611,19211,4381914,2983600,30481,3786,152490,353,847,597,12987,55877,224000,186050,1.233
2/18/2024,Columbus GA,DMA_097,73161,90493,35712,15261,22156,30646,19245,3110066,3620967,42311,5260,196783,194,1173,542,15091,62186,224000,96759,1.322
2/25/2024,Columbus GA,DMA_097,65611,96832,24857,21895,21619,27328,29116,2817252,2490678,41902,5804,197899,259,1204,493,10798,55769,224000,77040,1.183
3/3/2024,Columbus GA,DMA_097,66435,121679,33894,19745,13193,42369,22621,3759495,3403687,45343,5107,121072,350,971,577,16413,56469,224000,108507,1.189
3/10/2024,Columbus GA,DMA_097,68233,115776,36804,19501,14204,31978,24920,2998976,5293897,87113,7689,138908,200,893,731,13562,57998,224000,153815,1.175
3/17/2024,Columbus GA,DMA_097,63810,83131,34740,18877,11881,39545,16043,2649934,4231500,84207,5739,134365,195,1144,541,10602,54238,224000,87377,1.114
3/24/2024,Columbus GA,DMA_097,57207,91292,24642,18584,17015,23446,17974,2956839,3264802,36111,4847,213358,199,908,492,9449,48625,224000,122615,1.071
3/31/2024,Columbus GA,DMA_097,48283,70258,31658,17527,13179,41277,18118,1900039,4241221,42777,10523,165056,249,1282,711,7957,41040,224000,127807,0.867
4/7/2024,Columbus GA,DMA_097,44383,62239,21815,9934,12665,42832,26361,2028656,2349629,24705,2638,120573,219,1343,507,9808,37725,224000,60975,0.897
4/14/2024,Columbus GA,DMA_097,60484,109292,24995,16363,12187,23212,23184,3318931,3176866,55027,8059,128262,245,1091,443,14065,51411,224000,117386,1.044
4/21/2024,Columbus GA,DMA_097,62636,96639,34593,18672,17657,36937,23358,3252919,4029052,61199,7961,146719,296,1368,509,13172,53240,224000,114556,1.067
4/28/2024,Columbus GA,DMA_097,57740,90636,31835,15008,18583,36041,28590,2933883,4730081,47863,4467,185736,330,1069,614,11200,49079,224000,107223,1.059
5/5/2024,Columbus GA,DMA_097,57311,71316,27050,13539,16090,35314,19311,2472170,3228095,43604,4948,161486,311,1043,443,9994,48714,224000,76887,1.062
5/12/2024,Columbus GA,DMA_097,55382,68355,25943,10343,9015,23567,21626,1928700,3027064,53740,5631,85940,241,1319,552,8839,47074,224000,99156,1.02
5/19/2024,Columbus GA,DMA_097,46643,66697,22128,14449,16946,35416,16785,2117265,2435327,37469,7504,184406,199,928,637,7358,39646,224000,50850,0.858
5/26/2024,Columbus GA,DMA_097,50142,78672,34146,10828,11994,26231,29167,2248950,3959721,49508,4013,138009,225,1327,625,8324,42620,224000,117373,0.94
6/2/2024,Columbus GA,DMA_097,51656,72271,22982,18665,19239,38757,20865,2125499,2356816,42000,5496,171119,269,1311,442,8889,43907,224000,65767,0.953
6/9/2024,Columbus GA,DMA_097,56472,97481,23504,14864,14168,41120,16994,3220805,2847619,34990,6093,154774,219,1129,620,10846,48001,224000,65640,1.014
6/16/2024,Columbus GA,DMA_097,50731,84165,22353,17864,9130,25720,16896,2468158,2757902,39537,5130,98605,335,1189,452,8328,43121,224000,101782,0.942
6/23/2024,Columbus GA,DMA_097,66013,94608,40900,15104,18737,39893,27539,3258737,5060790,93483,6699,168600,327,1197,547,11240,56111,224000,60830,1.107
6/30/2024,Columbus GA,DMA_097,50154,65563,30720,17798,9574,45312,18691,1839684,4329703,34702,6607,120450,341,1023,804,9006,42630,224000,42207,0.942
7/7/2024,Columbus GA,DMA_097,52420,82946,26039,18058,18335,46008,21462,2503522,3767141,40333,5018,182437,197,1278,585,10352,44557,224000,75151,0.965
7/14/2024,Columbus GA,DMA_097,61231,75532,34455,18306,11138,50078,21775,2535534,4314126,46554,5495,126817,316,1166,528,13931,52046,224000,95532,1.117
7/21/2024,Columbus GA,DMA_097,66927,103301,34427,21560,12199,40822,27102,3007953,3816550,53788,14017,141068,254,936,599,14306,56887,224000,112522,1.128
7/28/2024,Columbus GA,DMA_097,59897,80066,27886,15037,19205,40605,18969,2396720,3440383,37198,6256,175887,246,1113,468,9612,50912,224000,71030,1.1
8/4/2024,Columbus GA,DMA_097,52053,98766,26871,16823,13833,37098,26625,3404959,3321525,53500,4935,145381,229,1018,597,8296,44245,224000,72902,0.925
8/11/2024,Columbus GA,DMA_097,51841,67753,35273,14343,13928,42263,28466,1929338,4114176,55408,4855,119535,294,1329,721,9225,44064,224000,67565,0.957
8/18/2024,Columbus GA,DMA_097,61257,88094,40785,12765,13609,50964,17472,2637880,5257068,98372,4195,172172,253,1046,468,15100,52068,224000,119736,1.093
8/25/2024,Columbus GA,DMA_097,82106,118611,29969,27435,21211,27275,28657,3588751,4116285,64158,6875,233986,278,980,538,13324,69790,224000,109906,1.415
9/1/2024,Columbus GA,DMA_097,74904,99287,41084,20918,17957,39236,17115,3185321,4891526,61457,5547,182427,334,1170,798,18145,63668,224000,100436,1.316
9/8/2024,Columbus GA,DMA_097,91030,149525,53347,24171,23704,41079,28450,4882720,7448506,59855,9948,211000,236,1349,442,14746,77375,224000,142698,1.484
9/15/2024,Columbus GA,DMA_097,78344,121278,30981,22709,23372,48774,24023,3446756,3645178,30370,6692,242114,240,1024,625,15488,66592,224000,131318,1.421
9/22/2024,Columbus GA,DMA_097,79073,132234,30363,21178,12965,22441,23531,4427113,3578932,64977,5974,139419,201,1290,750,14042,67212,224000,141867,1.341
9/29/2024,Columbus GA,DMA_097,79251,95642,28994,25453,16648,45679,19686,3198844,4104751,51191,12073,185949,197,1272,742,18250,67363,224000,94350,1.327
10/6/2024,Columbus GA,DMA_097,81787,108368,47385,22900,24221,35761,28514,3618638,6497357,116713,10502,206291,218,1326,697,13156,69518,224000,181185,1.318
10/13/2024,Columbus GA,DMA_097,80061,132689,46964,21391,17424,50339,23099,3705065,6519083,105697,6868,148176,204,1173,780,17189,68051,224000,108301,1.327
10/20/2024,Columbus GA,DMA_097,82012,129414,48870,27416,16133,23412,28327,3898809,6358052,67742,9797,209504,265,1032,438,19798,69710,224000,92502,1.359
10/27/2024,Columbus GA,DMA_097,74076,106276,28522,24315,21982,38988,22070,2986747,3375997,46768,6164,213626,294,1366,764,18278,62964,224000,102487,1.313
11/3/2024,Columbus GA,DMA_097,86384,108852,34969,29434,25024,50799,21083,3809458,4254780,46589,9789,253640,301,958,621,16589,73426,224000,170811,1.484
11/10/2024,Columbus GA,DMA_097,64376,74931,36362,22644,16760,24330,17340,2296166,4384414,63370,8631,178641,259,1194,457,10082,54719,224000,82669,1.122
11/17/2024,Columbus GA,DMA_097,69827,109512,28620,18672,22271,32335,17444,3275431,3634483,60094,11478,262104,264,1077,569,12969,59352,224000,101763,1.169
11/24/2024,Columbus GA,DMA_097,67904,121156,31334,19246,22779,26794,26929,4152776,4412368,82520,6124,290014,305,1199,557,12816,57718,224000,140543,1.143
12/1/2024,Columbus GA,DMA_097,61499,106448,25866,15025,14053,49078,28765,3036499,3164560,36483,5309,137348,297,1230,544,13939,52274,224000,186126,1.133
12/8/2024,Columbus GA,DMA_097,69362,125639,28364,19375,13079,37152,19214,3364637,3318529,63350,7428,167719,329,1020,520,13724,58957,224000,118093,1.196
12/15/2024,Columbus GA,DMA_097,65781,123708,43856,18190,19675,47005,16576,3187705,6026322,49795,6273,226195,324,1058,803,11179,55913,224000,208365,1.18
12/22/2024,Columbus GA,DMA_097,66966,99979,32278,22127,22121,46296,20062,2974782,4415016,78595,8450,202869,195,939,793,12361,56921,224000,113196,1.145
1/1/2023,Macon GA,DMA_098,62850,111046,35361,20670,15467,47383,24066,3251523,3620831,56729,6681,125627,198,1055,527,15284,56565,218000,171218,1.202
